symbol,Date,Open,High,Low,Close,Adj Close,Volume
AAPL,16/12/20,127.410004,128.369995,126.559998,127.809998,125.591919,98208600
AAPL,17/12/20,128.899994,129.580002,128.039993,128.699997,126.466499,94359800
AAPL,18/12/20,128.960007,129.100006,126.120003,126.660004,124.461906,192541500
AAPL,21/12/20,125.019997,128.309998,123.449997,128.229996,126.004623,121251600
AAPL,22/12/20,131.610001,134.410004,129.649994,131.880005,129.591324,168904800
AAPL,23/12/20,132.160004,132.429993,130.779999,130.960007,128.687241,88223700
AAPL,24/12/20,131.320007,133.460007,131.100006,131.970001,129.679749,54930100
AAPL,28/12/20,133.990005,137.339996,133.509995,136.690002,134.317825,124486200
AAPL,29/12/20,138.050003,138.789993,134.339996,134.869995,132.529404,121047300
AAPL,30/12/20,135.580002,135.990005,133.399994,133.720001,131.399353,96452100
AAPL,31/12/20,134.080002,134.740005,131.720001,132.690002,130.387238,99116600
AAPL,4/1/21,133.520004,133.610001,126.760002,129.410004,127.164146,143301900
AAPL,5/1/21,128.889999,131.740005,128.429993,131.009995,128.736389,97664900
AAPL,6/1/21,127.720001,131.050003,126.379997,126.599998,124.402908,155088000
AAPL,7/1/21,128.360001,131.630005,127.860001,130.919998,128.647949,109578200
AAPL,8/1/21,132.429993,132.630005,130.229996,132.050003,129.758316,105158200
AAPL,11/1/21,129.190002,130.169998,128.5,128.979996,126.741615,100384500
AAPL,12/1/21,128.5,129.690002,126.860001,128.800003,126.564766,91951100
AAPL,13/1/21,128.759995,131.449997,128.490005,130.889999,128.618469,88636800
AAPL,14/1/21,130.800003,131,128.759995,128.910004,126.672844,90221800
AAPL,15/1/21,128.779999,130.220001,127,127.139999,124.93354,111598500
AAPL,19/1/21,127.779999,128.710007,126.940002,127.830002,125.611572,90757300
AAPL,20/1/21,128.660004,132.490005,128.550003,132.029999,129.738693,104319500
AAPL,21/1/21,133.800003,139.669998,133.589996,136.869995,134.494675,120150900
AAPL,22/1/21,136.279999,139.850006,135.020004,139.070007,136.656525,114459400
AAPL,25/1/21,143.070007,145.089996,136.539993,142.919998,140.439713,157611700
AAPL,26/1/21,143.600006,144.300003,141.369995,143.160004,140.675568,98390600
AAPL,27/1/21,143.429993,144.300003,140.410004,142.059998,139.59462,140843800
AAPL,28/1/21,139.520004,141.990005,136.699997,137.089996,134.710846,142621100
AAPL,29/1/21,135.830002,136.740005,130.210007,131.960007,129.669907,177523800
AAPL,1/2/21,133.75,135.380005,130.929993,134.139999,131.812088,106239800
AAPL,2/2/21,135.729996,136.309998,134.610001,134.990005,132.647339,83305400
AAPL,3/2/21,135.759995,135.770004,133.610001,133.940002,131.61554,89880900
AAPL,4/2/21,136.300003,137.399994,134.589996,137.389999,135.005676,84183100
AAPL,5/2/21,137.350006,137.419998,135.860001,136.759995,134.587402,75693800
AAPL,8/2/21,136.029999,136.960007,134.919998,136.910004,134.735046,71297200
AAPL,9/2/21,136.619995,137.880005,135.850006,136.009995,133.849335,76774200
AAPL,10/2/21,136.479996,136.990005,134.399994,135.389999,133.239166,73046600
AAPL,11/2/21,135.899994,136.389999,133.770004,135.130005,132.983307,64280000
AAPL,12/2/21,134.350006,135.529999,133.690002,135.369995,133.219513,60145100
AAPL,16/2/21,135.490005,136.009995,132.789993,133.190002,131.074127,80576300
AAPL,17/2/21,131.25,132.220001,129.470001,130.839996,128.761475,97918500
AAPL,18/2/21,129.199997,130,127.410004,129.710007,127.649429,96856700
AAPL,19/2/21,130.240005,130.710007,128.800003,129.869995,127.806839,87668800
AAPL,22/2/21,128.009995,129.720001,125.599998,126,123.998367,103916400
AAPL,23/2/21,123.760002,126.709999,118.389999,125.860001,123.860588,158273000
AAPL,24/2/21,124.940002,125.559998,122.230003,125.349998,123.358673,111039900
AAPL,25/2/21,124.68,126.459999,120.540001,120.989998,119.06794,148199500
AAPL,26/2/21,122.589996,124.849998,121.199997,121.260002,119.333656,164560400
AAPL,1/3/21,123.75,127.93,122.790001,127.790001,125.759933,116307900
AAPL,2/3/21,128.410004,128.720001,125.010002,125.120003,123.132332,102260900
AAPL,3/3/21,124.809998,125.709999,121.839996,122.059998,120.120949,112966300
AAPL,4/3/21,121.75,123.599998,118.620003,120.129997,118.221596,178155000
AAPL,5/3/21,120.980003,121.940002,117.57,121.419998,119.491119,153766600
AAPL,8/3/21,120.93,121,116.209999,116.360001,114.511505,154376600
AAPL,9/3/21,119.029999,122.059998,118.790001,121.089996,119.166336,129525800
AAPL,10/3/21,121.690002,122.169998,119.449997,119.980003,118.073997,111943300
AAPL,11/3/21,122.540001,123.209999,121.260002,121.959999,120.02253,103026500
AAPL,12/3/21,120.400002,121.169998,119.160004,121.029999,119.1073,88105100
AAPL,15/3/21,121.410004,124,120.419998,123.989998,122.020279,92403800
AAPL,16/3/21,125.699997,127.220001,124.720001,125.57,123.575203,115227900
AAPL,17/3/21,124.050003,125.860001,122.339996,124.760002,122.778069,111932600
AAPL,18/3/21,122.879997,123.18,120.32,120.529999,118.615242,121229700
AAPL,19/3/21,119.900002,121.43,119.68,119.989998,118.083832,185549500
AAPL,22/3/21,120.330002,123.870003,120.260002,123.389999,121.429825,111912300
AAPL,23/3/21,123.330002,124.239998,122.139999,122.540001,120.593307,95467100
AAPL,24/3/21,122.82,122.900002,120.07,120.089996,118.182236,88530500
AAPL,25/3/21,119.540001,121.660004,119,120.589996,118.674301,98844700
AAPL,26/3/21,120.349998,121.480003,118.919998,121.209999,119.284454,94071200
AAPL,29/3/21,121.650002,122.580002,120.730003,121.389999,119.461586,80819200
AAPL,30/3/21,120.110001,120.400002,118.860001,119.900002,117.995262,85671900
AAPL,31/3/21,121.650002,123.519997,121.150002,122.150002,120.209518,118323800
AAPL,1/4/21,123.660004,124.18,122.489998,123,121.046005,75089100
AAPL,5/4/21,123.870003,126.160004,123.07,125.900002,123.89994,88651200
AAPL,6/4/21,126.5,127.129997,125.650002,126.209999,124.205017,80171300
AAPL,7/4/21,125.830002,127.919998,125.139999,127.900002,125.868179,83466700
AAPL,8/4/21,128.949997,130.389999,128.520004,130.360001,128.289093,88844600
AAPL,9/4/21,129.800003,133.039993,129.470001,133,130.887146,106686700
AAPL,12/4/21,132.520004,132.850006,130.630005,131.240005,129.155136,91420000
AAPL,13/4/21,132.440002,134.660004,131.929993,134.429993,132.294418,91266500
AAPL,14/4/21,134.940002,135,131.660004,132.029999,129.932556,87222800
AAPL,15/4/21,133.820007,135,133.639999,134.5,132.363327,89347100
AAPL,16/4/21,134.300003,134.669998,133.279999,134.160004,132.028717,84922400
AAPL,19/4/21,133.509995,135.470001,133.339996,134.839996,132.697922,94264200
AAPL,20/4/21,135.020004,135.529999,131.809998,133.110001,130.995407,94812300
AAPL,21/4/21,132.360001,133.75,131.300003,133.5,131.379211,68847100
AAPL,22/4/21,133.039993,134.149994,131.410004,131.940002,129.843994,84566500
AAPL,23/4/21,132.160004,135.119995,132.160004,134.320007,132.186188,78657500
AAPL,26/4/21,134.830002,135.059998,133.559998,134.720001,132.579803,66905100
AAPL,27/4/21,135.009995,135.410004,134.110001,134.389999,132.255081,66015800
AAPL,28/4/21,134.309998,135.020004,133.080002,133.580002,131.457932,107760100
AAPL,29/4/21,136.470001,137.070007,132.449997,133.479996,131.359528,151101000
AAPL,30/4/21,131.779999,133.559998,131.070007,131.460007,129.371658,109839500
AAPL,3/5/21,132.039993,134.070007,131.830002,132.539993,130.434433,75135100
AAPL,4/5/21,131.190002,131.490005,126.699997,127.849998,125.81897,137564700
AAPL,5/5/21,129.199997,130.449997,127.970001,128.100006,126.064995,84000900
AAPL,6/5/21,127.889999,129.75,127.129997,129.740005,127.678963,78128300
AAPL,7/5/21,130.850006,131.259995,129.479996,130.210007,128.359116,78973300
AAPL,10/5/21,129.410004,129.539993,126.809998,126.849998,125.046875,88071200
AAPL,11/5/21,123.5,126.269997,122.769997,125.910004,124.120247,126142800
AAPL,12/5/21,123.400002,124.639999,122.25,122.769997,121.024879,112172300
AAPL,13/5/21,124.580002,126.150002,124.260002,124.970001,123.193626,105861300
AAPL,14/5/21,126.25,127.889999,125.849998,127.449997,125.638359,81918000
AAPL,17/5/21,126.82,126.93,125.169998,126.269997,124.475136,74244600
AAPL,18/5/21,126.559998,126.989998,124.779999,124.849998,123.075325,63342900
AAPL,19/5/21,123.160004,124.919998,122.860001,124.690002,122.917595,92612000
AAPL,20/5/21,125.230003,127.720001,125.099998,127.309998,125.500343,76857100
AAPL,21/5/21,127.82,128,125.209999,125.43,123.647079,79295400
AAPL,24/5/21,126.010002,127.940002,125.940002,127.099998,125.293335,63092900
AAPL,25/5/21,127.82,128.320007,126.32,126.900002,125.096184,72009500
AAPL,26/5/21,126.959999,127.389999,126.419998,126.849998,125.046875,56575900
AAPL,27/5/21,126.440002,127.639999,125.080002,125.279999,123.499207,94625600
AAPL,28/5/21,125.57,125.800003,124.550003,124.610001,122.838745,71311100
AAPL,1/6/21,125.080002,125.349998,123.940002,124.279999,122.51342,67637100
AAPL,2/6/21,124.279999,125.239998,124.050003,125.059998,123.282341,59278900
AAPL,3/6/21,124.68,124.849998,123.129997,123.540001,121.783928,76229200
AAPL,4/6/21,124.07,126.160004,123.849998,125.889999,124.100533,75169300
AAPL,7/6/21,126.169998,126.32,124.830002,125.900002,124.11039,71057600
AAPL,8/6/21,126.599998,128.460007,126.209999,126.739998,124.938454,74403800
AAPL,9/6/21,127.209999,127.75,126.519997,127.129997,125.322899,56877900
AAPL,10/6/21,127.019997,128.190002,125.940002,126.110001,124.317421,71186400
AAPL,11/6/21,126.529999,127.440002,126.099998,127.349998,125.539787,53522400
AAPL,14/6/21,127.82,130.539993,127.07,130.479996,128.62529,96906500
AAPL,15/6/21,129.940002,130.600006,129.389999,129.639999,127.797241,62746300
AAPL,16/6/21,130.369995,130.889999,128.460007,130.149994,128.299973,91815000
AAPL,17/6/21,129.800003,132.550003,129.649994,131.789993,129.916672,96721700
AAPL,18/6/21,130.710007,131.509995,130.240005,130.460007,128.605606,108953300
AAPL,21/6/21,130.300003,132.410004,129.210007,132.300003,130.419403,79663300
AAPL,22/6/21,132.130005,134.080002,131.619995,133.979996,132.075546,74783600
AAPL,23/6/21,133.770004,134.320007,133.229996,133.699997,131.799515,60214200
AAPL,24/6/21,134.449997,134.639999,132.929993,133.410004,131.513626,68711000
AAPL,25/6/21,133.460007,133.889999,132.809998,133.110001,131.217911,70783700
AAPL,28/6/21,133.410004,135.25,133.350006,134.779999,132.864166,62111300
AAPL,29/6/21,134.800003,136.490005,134.350006,136.330002,134.392151,64556100
AAPL,30/6/21,136.169998,137.410004,135.869995,136.960007,135.013199,63261400
AAPL,1/7/21,136.600006,137.330002,135.759995,137.270004,135.318771,52485800
AAPL,2/7/21,137.899994,140,137.75,139.960007,137.970535,78852600
AAPL,6/7/21,140.070007,143.149994,140.070007,142.020004,140.001251,108181800
AAPL,7/7/21,143.539993,144.889999,142.660004,144.570007,142.515015,104911600
AAPL,8/7/21,141.580002,144.059998,140.669998,143.240005,141.203918,105575500
AAPL,9/7/21,142.75,145.649994,142.649994,145.110001,143.047318,99890800
AAPL,12/7/21,146.210007,146.320007,144,144.5,142.445999,76299700
AAPL,13/7/21,144.029999,147.460007,143.630005,145.639999,143.569794,100827100
AAPL,14/7/21,148.100006,149.570007,147.679993,149.149994,147.029892,127050800
AAPL,15/7/21,149.240005,150,147.089996,148.479996,146.369446,106820300
AAPL,16/7/21,148.460007,149.759995,145.880005,146.389999,144.309143,93251400
AAPL,19/7/21,143.75,144.070007,141.669998,142.449997,140.425156,121434600
AAPL,20/7/21,143.460007,147.100006,142.960007,146.149994,144.072556,96350000
AAPL,21/7/21,145.529999,146.130005,144.630005,145.399994,143.333221,74993500
AAPL,22/7/21,145.940002,148.199997,145.809998,146.800003,144.713318,77338200
AAPL,23/7/21,147.550003,148.720001,146.919998,148.559998,146.448288,71447400
AAPL,26/7/21,148.270004,149.830002,147.699997,148.990005,146.872177,72434100
AAPL,27/7/21,149.119995,149.210007,145.550003,146.770004,144.683746,104818600
AAPL,28/7/21,144.809998,146.970001,142.539993,144.979996,142.919174,118931200
AAPL,29/7/21,144.690002,146.550003,144.580002,145.639999,143.569794,56699500
AAPL,30/7/21,144.380005,146.330002,144.110001,145.860001,143.786682,70440600
AAPL,2/8/21,146.360001,146.949997,145.25,145.520004,143.451508,62880000
AAPL,3/8/21,145.809998,148.039993,145.179993,147.360001,145.265366,64786600
AAPL,4/8/21,147.270004,147.789993,146.279999,146.949997,144.861191,56368300
AAPL,5/8/21,146.979996,147.839996,146.169998,147.059998,144.969589,46397700
AAPL,6/8/21,146.350006,147.110001,145.630005,146.139999,144.278519,54126800
AAPL,9/8/21,146.199997,146.699997,145.520004,146.089996,144.229172,48908700
AAPL,10/8/21,146.440002,147.710007,145.300003,145.600006,143.745407,69023100
AAPL,11/8/21,146.050003,146.720001,145.529999,145.860001,144.002106,48493500
AAPL,12/8/21,146.190002,149.050003,145.839996,148.889999,146.993484,72282600
AAPL,13/8/21,148.970001,149.440002,148.270004,149.100006,147.200851,59375000
AAPL,16/8/21,148.539993,151.190002,146.470001,151.119995,149.195114,103296000
AAPL,17/8/21,150.229996,151.679993,149.089996,150.190002,148.276978,92229700
AAPL,18/8/21,149.800003,150.720001,146.149994,146.360001,144.495728,86326000
AAPL,19/8/21,145.029999,148,144.5,146.699997,144.83139,86960300
AAPL,20/8/21,147.440002,148.5,146.779999,148.190002,146.302429,60549600
AAPL,23/8/21,148.309998,150.190002,147.889999,149.710007,147.803085,60131800
AAPL,24/8/21,149.449997,150.860001,149.149994,149.619995,147.714203,48606400
AAPL,25/8/21,149.809998,150.320007,147.800003,148.360001,146.470261,58991300
AAPL,26/8/21,148.350006,149.119995,147.509995,147.539993,145.660706,48597200
AAPL,27/8/21,147.479996,148.75,146.830002,148.600006,146.70723,55802400
AAPL,30/8/21,149,153.490005,148.610001,153.119995,151.169617,90956700
AAPL,31/8/21,152.660004,152.800003,151.289993,151.830002,149.896057,86453100
AAPL,1/9/21,152.830002,154.979996,152.339996,152.509995,150.567398,80313700
AAPL,2/9/21,153.869995,154.720001,152.399994,153.649994,151.692871,71115500
AAPL,3/9/21,153.759995,154.630005,153.089996,154.300003,152.33461,57808700
AAPL,7/9/21,154.970001,157.259995,154.389999,156.690002,154.694153,82278300
AAPL,8/9/21,156.979996,157.039993,153.979996,155.110001,153.134293,74420200
AAPL,9/9/21,155.490005,156.110001,153.949997,154.070007,152.107513,57305700
AAPL,10/9/21,155,155.479996,148.699997,148.970001,147.072495,140893200
AAPL,13/9/21,150.630005,151.419998,148.75,149.550003,147.645096,102404300
AAPL,14/9/21,150.350006,151.070007,146.910004,148.119995,146.233307,109296300
AAPL,15/9/21,148.559998,149.440002,146.369995,149.029999,147.131714,83281300
AAPL,16/9/21,148.440002,148.970001,147.220001,148.789993,146.894791,68034100
AAPL,17/9/21,148.820007,148.820007,145.759995,146.059998,144.199554,129868800
AAPL,20/9/21,143.800003,144.839996,141.270004,142.940002,141.119293,123478900
AAPL,21/9/21,143.929993,144.600006,142.779999,143.429993,141.603043,75834000
AAPL,22/9/21,144.449997,146.429993,143.699997,145.850006,143.992249,76404300
AAPL,23/9/21,146.649994,147.080002,145.639999,146.830002,144.959732,64838200
AAPL,24/9/21,145.660004,147.470001,145.559998,146.919998,145.048615,53477900
AAPL,27/9/21,145.470001,145.960007,143.820007,145.369995,143.518311,74150700
AAPL,28/9/21,143.25,144.75,141.690002,141.910004,140.102432,108972300
AAPL,29/9/21,142.470001,144.449997,142.029999,142.830002,141.010696,74602000
AAPL,30/9/21,143.660004,144.380005,141.279999,141.5,139.697632,89056700
AAPL,1/10/21,141.899994,142.919998,139.110001,142.649994,140.832977,94639600
AAPL,4/10/21,141.759995,142.210007,138.270004,139.139999,137.367722,98322000
AAPL,5/10/21,139.490005,142.240005,139.360001,141.110001,139.312592,80861100
AAPL,6/10/21,139.470001,142.149994,138.369995,142,140.191284,83221100
AAPL,7/10/21,143.059998,144.220001,142.720001,143.289993,141.464813,61732700
AAPL,8/10/21,144.029999,144.179993,142.559998,142.899994,141.079834,58773200
AAPL,11/10/21,142.270004,144.809998,141.809998,142.809998,140.990952,64452200
AAPL,12/10/21,143.229996,143.25,141.039993,141.509995,139.707504,73035900
AAPL,13/10/21,141.240005,141.399994,139.199997,140.910004,139.115158,78762700
AAPL,14/10/21,142.110001,143.880005,141.509995,143.759995,141.928848,69907100
AAPL,15/10/21,143.770004,144.899994,143.509995,144.839996,142.995102,67940300
AAPL,18/10/21,143.449997,146.839996,143.160004,146.550003,144.683304,85589200
AAPL,19/10/21,147.009995,149.169998,146.550003,148.759995,146.865173,76378900
AAPL,20/10/21,148.699997,149.75,148.119995,149.259995,147.358795,58418800
AAPL,21/10/21,148.809998,149.639999,147.869995,149.479996,147.576004,61421000
AAPL,22/10/21,149.690002,150.179993,148.639999,148.690002,146.796051,58883400
AAPL,25/10/21,148.679993,149.369995,147.619995,148.639999,146.746674,50720600
AAPL,26/10/21,149.330002,150.839996,149.009995,149.320007,147.41803,60893400
AAPL,27/10/21,149.360001,149.729996,148.490005,148.850006,146.954025,56094900
AAPL,28/10/21,149.820007,153.169998,149.720001,152.570007,150.626633,100077900
AAPL,29/10/21,147.220001,149.940002,146.410004,149.800003,147.891937,124953200
AAPL,1/11/21,148.990005,149.699997,147.800003,148.960007,147.062637,74588300
AAPL,2/11/21,148.660004,151.570007,148.649994,150.020004,148.109116,69122000
AAPL,3/11/21,150.389999,151.970001,149.820007,151.490005,149.560379,54511500
AAPL,4/11/21,151.580002,152.429993,150.639999,150.960007,149.03714,60394600
AAPL,5/11/21,151.889999,152.199997,150.059998,151.279999,149.57103,65463900
AAPL,8/11/21,151.410004,151.570007,150.160004,150.440002,148.74054,55020900
AAPL,9/11/21,150.199997,151.429993,150.059998,150.809998,149.106354,56787900
AAPL,10/11/21,150.020004,150.130005,147.850006,147.919998,146.248993,65187100
AAPL,11/11/21,148.960007,149.429993,147.679993,147.869995,146.199554,41000000
AAPL,12/11/21,148.429993,150.399994,147.479996,149.990005,148.295624,63804000
AAPL,15/11/21,150.369995,151.880005,149.429993,150,148.305496,59222800
AAPL,16/11/21,149.940002,151.490005,149.339996,151,149.294205,59256200
AAPL,17/11/21,151,155,150.990005,153.490005,151.756073,88807000
AAPL,18/11/21,153.710007,158.669998,153.050003,157.869995,156.086594,137827700
AAPL,19/11/21,157.649994,161.020004,156.529999,160.550003,158.736328,117305600
AAPL,22/11/21,161.679993,165.699997,161,161.020004,159.201004,117467900
AAPL,23/11/21,161.119995,161.800003,159.059998,161.410004,159.586609,96041900
AAPL,24/11/21,160.75,162.139999,159.639999,161.940002,160.110626,69463600
AAPL,26/11/21,159.570007,160.449997,156.360001,156.809998,155.038559,76959800
AAPL,29/11/21,159.369995,161.190002,158.789993,160.240005,158.42984,88748200
AAPL,30/11/21,159.990005,165.520004,159.919998,165.300003,163.432663,174048100
AAPL,1/12/21,167.479996,170.300003,164.529999,164.770004,162.908646,152052500
AAPL,2/12/21,158.740005,164.199997,157.800003,163.759995,161.910065,136739200
AAPL,3/12/21,164.020004,164.960007,159.720001,161.839996,160.011734,118023100
AAPL,6/12/21,164.289993,167.880005,164.279999,165.320007,163.452438,107497000
AAPL,7/12/21,169.080002,171.580002,168.339996,171.179993,169.246246,120405400
AAPL,8/12/21,172.130005,175.960007,170.699997,175.080002,173.102203,116998900
AAPL,9/12/21,174.910004,176.75,173.919998,174.559998,172.588058,108923700
AAPL,10/12/21,175.210007,179.630005,174.690002,179.449997,177.422806,115402700
AAPL,13/12/21,181.119995,182.130005,175.529999,175.740005,173.754745,153237000
AAPL,14/12/21,175.25,177.740005,172.210007,174.330002,172.360657,139380400
AAPL,15/12/21,175.110001,179.5,172.309998,179.300003,177.274506,131063300
AAPL,16/12/21,179.279999,181.139999,170.75,172.259995,170.314026,150185800
AAPL,17/12/21,169.929993,173.470001,169.690002,171.139999,169.206696,195432700
AAPL,20/12/21,168.279999,170.580002,167.460007,169.75,167.832367,107499100
AAPL,21/12/21,171.559998,173.199997,169.119995,172.990005,171.035797,91185900
AAPL,22/12/21,173.039993,175.860001,172.149994,175.639999,173.655869,92135300
AAPL,23/12/21,175.850006,176.850006,175.270004,176.279999,174.288635,68356600
AAPL,27/12/21,177.089996,180.419998,177.070007,180.330002,178.292877,74919600
AAPL,28/12/21,180.160004,181.330002,178.529999,179.289993,177.264618,79144300
AAPL,29/12/21,179.330002,180.630005,178.139999,179.380005,177.353622,62348900
AAPL,30/12/21,179.470001,180.570007,178.089996,178.199997,176.186935,59773000
AAPL,31/12/21,178.089996,179.229996,177.259995,177.570007,175.564087,64062300
AAPL,3/1/22,177.830002,182.880005,177.710007,182.009995,179.953873,104487900
AAPL,4/1/22,182.630005,182.940002,179.119995,179.699997,177.669983,99310400
AAPL,5/1/22,179.610001,180.169998,174.639999,174.919998,172.943985,94537600
AAPL,6/1/22,172.699997,175.300003,171.639999,172,170.056992,96904000
AAPL,7/1/22,172.889999,174.139999,171.029999,172.169998,170.225052,86709100
AAPL,10/1/22,169.080002,172.5,168.169998,172.190002,170.244843,106765600
AAPL,11/1/22,172.320007,175.179993,170.820007,175.080002,173.102203,76138300
AAPL,12/1/22,176.119995,177.179993,174.820007,175.529999,173.547089,74805200
AAPL,13/1/22,175.779999,176.619995,171.789993,172.190002,170.244843,84505800
AAPL,14/1/22,171.339996,173.779999,171.089996,173.070007,171.114883,80440800
AAPL,18/1/22,171.509995,172.539993,169.410004,169.800003,167.881821,90956700
AAPL,19/1/22,170,171.080002,165.940002,166.229996,164.352142,94815000
AAPL,20/1/22,166.979996,169.679993,164.179993,164.509995,162.651611,91420500
AAPL,21/1/22,164.419998,166.330002,162.300003,162.410004,160.575302,122848900
AAPL,24/1/22,160.020004,162.300003,154.699997,161.619995,159.79422,162294600
AAPL,25/1/22,158.979996,162.759995,157.020004,159.779999,157.975052,115798400
AAPL,26/1/22,163.5,164.389999,157.820007,159.690002,157.886017,108275300
AAPL,27/1/22,162.449997,163.839996,158.279999,159.220001,157.421341,121954600
AAPL,28/1/22,165.710007,170.350006,162.800003,170.330002,168.405838,179935700
AAPL,31/1/22,170.160004,175,169.509995,174.779999,172.805573,115541600
AAPL,1/2/22,174.009995,174.839996,172.309998,174.610001,172.637466,86213900
AAPL,2/2/22,174.75,175.880005,173.330002,175.839996,173.853592,84914300
AAPL,3/2/22,174.479996,176.240005,172.119995,172.899994,170.946808,89418100
AAPL,4/2/22,171.679993,174.100006,170.679993,172.389999,170.659729,82465400
AAPL,7/2/22,172.860001,173.949997,170.949997,171.660004,169.937073,77251200
AAPL,8/2/22,171.729996,175.350006,171.429993,174.830002,173.075241,74829200
AAPL,9/2/22,176.050003,176.649994,174.899994,176.279999,174.510696,71285000
AAPL,10/2/22,174.139999,175.479996,171.550003,172.119995,170.39241,90865900
AAPL,11/2/22,172.330002,173.080002,168.039993,168.639999,166.947388,98670700
AAPL,14/2/22,167.369995,169.580002,166.559998,168.880005,167.184967,86185500
AAPL,15/2/22,170.970001,172.949997,170.25,172.789993,171.05571,62527400
AAPL,16/2/22,171.850006,173.339996,170.050003,172.550003,170.8181,61177400
AAPL,17/2/22,171.029999,171.910004,168.470001,168.880005,167.184967,69589300
AAPL,18/2/22,169.820007,170.539993,166.190002,167.300003,165.620834,82772700
AAPL,22/2/22,164.979996,166.690002,162.149994,164.320007,162.670731,91162800
AAPL,23/2/22,165.539993,166.149994,159.75,160.070007,158.463379,90009200
AAPL,24/2/22,152.580002,162.850006,152,162.740005,161.106567,141147500
AAPL,25/2/22,163.839996,165.119995,160.869995,164.850006,163.195404,91974200
AAPL,28/2/22,163.059998,165.419998,162.429993,165.119995,163.462677,95056600
AAPL,1/3/22,164.699997,166.600006,161.970001,163.199997,161.561951,83474400
AAPL,2/3/22,164.389999,167.360001,162.949997,166.559998,164.88826,79724800
AAPL,3/3/22,168.470001,168.910004,165.550003,166.229996,164.561554,76678400
AAPL,4/3/22,164.490005,165.550003,162.100006,163.169998,161.532272,83737200
AAPL,7/3/22,163.360001,165.020004,159.039993,159.300003,157.701111,96418800
AAPL,8/3/22,158.820007,162.880005,155.800003,157.440002,155.859787,131148300
AAPL,9/3/22,161.479996,163.410004,159.410004,162.949997,161.314453,91454900
AAPL,10/3/22,160.199997,160.389999,155.979996,158.520004,156.92894,105342000
AAPL,11/3/22,158.929993,159.279999,154.5,154.729996,153.176971,96970100
AAPL,14/3/22,151.449997,154.119995,150.100006,150.619995,149.108231,108732100
AAPL,15/3/22,150.899994,155.570007,150.380005,155.089996,153.533356,92964300
AAPL,16/3/22,157.050003,160,154.460007,159.589996,157.98819,102300200
AAPL,17/3/22,158.610001,161,157.630005,160.619995,159.007858,75615400
AAPL,18/3/22,160.509995,164.479996,159.759995,163.979996,162.334137,123511700
AAPL,21/3/22,163.509995,166.350006,163.009995,165.380005,163.720078,95811400
AAPL,22/3/22,165.509995,169.419998,164.910004,168.820007,167.125549,81532000
AAPL,23/3/22,167.990005,172.639999,167.649994,170.210007,168.501602,98062700
AAPL,24/3/22,171.059998,174.139999,170.210007,174.070007,172.322876,90131400
AAPL,25/3/22,173.880005,175.279999,172.75,174.720001,172.966324,80546200
AAPL,28/3/22,172.169998,175.729996,172,175.600006,173.837509,90371900
AAPL,29/3/22,176.690002,179.009995,176.339996,178.960007,177.163818,100589400
AAPL,30/3/22,178.550003,179.610001,176.699997,177.770004,175.985718,92633200
AAPL,31/3/22,177.839996,178.029999,174.399994,174.610001,172.857422,103049300
AAPL,1/4/22,174.029999,174.880005,171.940002,174.309998,172.560455,78751300
AAPL,4/4/22,174.570007,178.490005,174.440002,178.440002,176.649017,76468400
AAPL,5/4/22,177.5,178.300003,174.419998,175.059998,173.302917,73401800
AAPL,6/4/22,172.360001,173.630005,170.130005,171.830002,170.105331,89058800
AAPL,7/4/22,171.160004,173.360001,169.850006,172.139999,170.412216,77594700
AAPL,8/4/22,171.779999,171.779999,169.199997,170.089996,168.382813,76575500
AAPL,11/4/22,168.710007,169.029999,165.5,165.75,164.086349,72246700
AAPL,12/4/22,168.020004,169.869995,166.639999,167.660004,165.977203,79265200
AAPL,13/4/22,167.389999,171.039993,166.770004,170.399994,168.689682,70618900
AAPL,14/4/22,170.619995,171.270004,165.039993,165.289993,163.630997,75329400
AAPL,18/4/22,163.919998,166.600006,163.570007,165.070007,163.413177,69023900
AAPL,19/4/22,165.020004,167.820007,163.910004,167.399994,165.719803,67723800
AAPL,20/4/22,168.759995,168.880005,166.100006,167.229996,165.551498,67929800
AAPL,21/4/22,168.910004,171.529999,165.910004,166.419998,164.749649,87227800
AAPL,22/4/22,166.460007,167.869995,161.5,161.789993,160.166092,84882400
AAPL,25/4/22,161.119995,163.169998,158.460007,162.880005,161.245163,96046400
AAPL,26/4/22,162.25,162.339996,156.720001,156.800003,155.226212,95623200
AAPL,27/4/22,155.910004,159.789993,155.380005,156.570007,154.99852,88063200
AAPL,28/4/22,159.25,164.520004,158.929993,163.639999,161.997543,130216800
AAPL,29/4/22,161.839996,166.199997,157.25,157.649994,156.067657,131747600
AAPL,2/5/22,156.710007,158.229996,153.270004,157.960007,156.374573,123055300
AAPL,3/5/22,158.149994,160.710007,156.320007,159.479996,157.879288,88966500
AAPL,4/5/22,159.669998,166.479996,159.259995,166.020004,164.353653,108256500
AAPL,5/5/22,163.850006,164.080002,154.949997,156.770004,155.196503,130525300
AAPL,6/5/22,156.009995,159.440002,154.179993,157.279999,155.930161,116124600
AAPL,9/5/22,154.929993,155.830002,151.490005,152.059998,150.754944,131577900
AAPL,10/5/22,155.520004,156.740005,152.929993,154.509995,153.183914,115366700
AAPL,11/5/22,153.5,155.449997,145.809998,146.5,145.242661,142689800
